StateX StateY NodeDes BatteryLife 
-1.40 0.46 6.00 70.70
-1.41 0.46 6.00 70.60
-1.41 0.46 6.00 70.50
-1.42 0.46 6.00 70.40
-1.42 0.46 6.00 70.30
-1.42 0.46 6.00 70.20
-1.42 0.46 6.00 70.10
-1.42 0.46 6.00 70.00
-1.42 0.46 2.00 69.90
-1.36 0.46 2.00 69.80
-1.29 0.47 2.00 69.70
-1.23 0.47 2.00 69.60
-1.16 0.49 2.00 69.50
-1.10 0.50 2.00 69.40
-1.04 0.53 2.00 69.30
-0.98 0.55 2.00 69.20
-0.92 0.58 2.00 69.10
-0.86 0.62 2.00 69.00
-0.80 0.66 2.00 68.90
-0.75 0.70 2.00 68.80
-0.70 0.74 2.00 68.70
-0.65 0.78 2.00 68.60
-0.60 0.83 2.00 68.50
-0.55 0.88 2.00 68.40
-0.51 0.94 2.00 68.30
-0.47 0.99 2.00 68.20
-0.42 1.04 2.00 68.10
-0.38 1.10 2.00 68.00
-0.34 1.16 2.00 67.90
-0.30 1.22 2.00 67.80
-0.26 1.27 2.00 67.70
-0.22 1.33 2.00 67.60
-0.18 1.37 2.00 67.50
-0.15 1.40 2.00 67.40
-0.12 1.43 2.00 67.30
-0.10 1.45 2.00 67.20
-0.08 1.46 2.00 67.10
-0.06 1.47 2.00 67.00
-0.05 1.48 2.00 66.90
-0.04 1.49 2.00 66.80
-0.03 1.49 2.00 66.70
-0.03 1.49 2.00 66.60
-0.02 1.49 2.00 66.50
-0.02 1.50 2.00 66.40
-0.01 1.50 2.00 66.30
-0.01 1.50 2.00 66.20
-0.01 1.50 2.00 66.10
-0.01 1.50 2.00 66.00
-0.01 1.50 2.00 65.90
-0.00 1.50 2.00 65.80
-0.00 1.50 2.00 65.70
-0.00 1.50 2.00 65.60
-0.00 1.50 2.00 65.50
-0.00 1.50 2.00 65.40
-0.00 1.50 2.00 65.30
-0.00 1.50 2.00 65.20
-0.00 1.50 2.00 65.10
-0.00 1.50 2.00 65.00
-0.00 1.50 2.00 64.90
-0.00 1.50 2.00 64.80
-0.00 1.50 2.00 64.70
-0.00 1.50 2.00 64.60
-0.00 1.50 2.00 64.50
-0.00 1.50 2.00 64.40
-0.00 1.50 3.00 64.30
0.06 1.51 3.00 64.20
0.12 1.51 3.00 64.10
