StateX StateY NodeDes BatteryLife 
1.42 0.46 3.00 62.00
1.42 0.46 1.00 61.90
1.36 0.48 1.00 61.80
1.29 0.48 1.00 61.70
1.23 0.49 1.00 61.60
1.16 0.49 1.00 61.50
1.09 0.48 1.00 61.40
1.03 0.47 1.00 61.30
0.96 0.46 1.00 61.20
0.90 0.44 1.00 61.10
0.83 0.42 1.00 61.00
0.77 0.40 1.00 60.90
0.70 0.37 1.00 60.80
0.64 0.35 1.00 60.70
0.58 0.31 1.00 60.60
0.52 0.28 1.00 60.50
0.46 0.25 1.00 60.40
0.40 0.21 1.00 60.30
0.34 0.17 1.00 60.20
0.28 0.14 1.00 60.10
0.22 0.10 1.00 60.00
0.18 0.07 1.00 59.90
0.14 0.05 1.00 59.80
0.11 0.04 1.00 59.70
0.09 0.03 1.00 59.60
0.07 0.02 1.00 59.50
0.06 0.01 1.00 59.40
0.05 0.01 1.00 59.90
0.04 0.01 1.00 60.40
0.03 0.01 1.00 60.90
0.02 0.00 1.00 61.40
0.02 0.00 1.00 61.90
0.01 0.00 1.00 62.40
0.01 0.00 1.00 62.90
